rust:0120	shipped	every Rust service in the tree serves or dials ZAP and none links gRPC. engine/hanzo-server/src/zap_server.rs:1 is the engine's native ZAP listener mapping ZAP methods onto the axum routes; cli/src/commands/host.rs:96 zap_socket() makes ZAP-over-unix the CLI's primary local wire with HTTP as the third-party view; operator/src/zapclient.rs, node/hanzo-libs/hanzo-zap, evm/crates/hanzo-zap and platform/pkg/zap are the others. A grep for tonic, prost or grpc across these crates' manifests returns nothing
rust:0132	partial	cli/crates/event/src/lib.rs:106 posts to {api_base}/v1/event and flushes the buffer as one array (lib.rs:217 flush), which is §1's rule that batching is a shape and not a route. The other Rust telemetry client does not conform: insights-rs/src/endpoints.rs:29-30 still targets /i/v0/e/ and a separate /batch/ against us.i.insights.com — the second endpoint the HIP deletes
rust:0300	partial	the Rust local server exists and the HIP names it, but the forwarding contract is not implemented: /v1/mcp appears nowhere in mcp/rust, and the hand-rolled cloud surface the HIP deletes is still present at the line count the HIP measured — mcp/rust/src/tools/hanzo_tool.rs is 1,017 lines routing to hanzo.id, kms.hanzo.ai, platform.hanzo.ai and api.hanzo.ai directly (hanzo_tool.rs:5-13), beside cloud_code.rs (510) and cloud_web.rs (203)
rust:0400	shipped	operator/src/crd.rs:542 ServiceSpec carries the HIP's field table field for field — image, replicas, ports, env, envFrom, volumes, volumeMounts, resources, probes, ingress, autoscaling, pdb, networkPolicy, serviceMonitor, kmsSecrets, sidecars, imagePullSecrets, serviceAccountName, strategy — and the reconciler runs: controllers/service.rs:1064 run_service_controller, registered at operator/src/main.rs:298
rust:0401	shipped	operator/src/controllers/datastore.rs:523 run_datastore_controller is the file the HIP cites, registered at operator/src/main.rs:313 and watching the Datastore Kind
rust:0402	shipped	operator/src/controllers/sql.rs:64 run_sql_controller (main.rs:327) watches the SQL Kind and delegates to datastore::reconcile_datastore_inner_pub with the Postgres engine forced (sql.rs:35), which is what the HIP specifies
rust:0403	shipped	operator/src/controllers/kv.rs:63 run_kv_controller (main.rs:328) watches the KV Kind and delegates to the datastore reconciler with Valkey forced (kv.rs:35)
rust:0404	partial	the Kind and its schema are Rust — operator/src/crd.rs:1752 DocDBSpec(pub SQLSpec), installed at operator/src/install.rs:66 — but nothing watches it. The only path that reaches a DocDB workload is an App CR with role: docdb (controllers/app.rs:122), so a `kind: DocDB` CR is never reconciled
rust:0405	partial	operator/src/crd.rs:1808 S3Spec(pub DBSpec) is declared and installed (install.rs:70). The HIP points at controllers/datastore.rs, but that controller builds Api<DatastoreCR> only (datastore.rs:524) and watches the Datastore Kind. An S3 CR is reachable only via App role: s3
rust:0406	partial	operator/src/crd.rs:1574 DNSSpec is a full spec struct, installed at install.rs:62. The reconciler the HIP names, operator/src/controllers/dns.rs, does not exist — controllers/ holds app, bitcoin, chain, datastore, ethereum, ingress, kms, kv, service, solana, sql, tenant and upgrade. The role resolves to Dispatch::Delegated("DNS") (controllers/app.rs:130), which materializes nothing
rust:0407	partial	operator/src/crd.rs:1658 BaseSpec is declared and installed (install.rs:63). The cited operator/src/controllers/baseapp.rs does not exist; role: base is Dispatch::Delegated("Base") (app.rs:127)
rust:0408	partial	operator/src/crd.rs:1769 IAMSpec(pub ServiceSpec) is declared and installed (install.rs:67). The HIP says it reconciles through service.rs, but service.rs:1071 builds Api<ServiceCR> only, so an IAM CR has no watcher
rust:0409	partial	operator/src/crd.rs:1783 KMSSpec(pub ServiceSpec) is declared and installed (install.rs:68) and unwatched. The only KMS loop is the KMSSecret projector (controllers/kms.rs:62 KMS_KIND = "KMSSecret", entry at kms.rs:614), and it is off unless KMS_PROJECTOR=true (kms.rs:615-618)
rust:0410	partial	operator/src/crd.rs:1795 LLMSpec(pub ServiceSpec) is declared and installed (install.rs:69). No controller watches the LLM Kind, and role: llm resolves to the generic Service profile (controllers/app.rs:112)
rust:0411	shipped	operator/src/controllers/ingress.rs:332 run_ingress_controller is the cited file, registered at operator/src/main.rs:318, and it exposes reconcile_ingress_inner_pub (ingress.rs:47) that the App role dispatch also calls
rust:0412	partial	operator/src/crd.rs:1087 GatewaySpec is a full spec struct rather than a facade over ServiceSpec, installed at install.rs:58. The file the HIP cites, operator/src/controllers/gateway.rs, does not exist; the role is Dispatch::Delegated("Gateway") (app.rs:128)
rust:0413	partial	operator/src/crd.rs:1158 MPCSpec is declared and installed (install.rs:59). The cited controllers/mpc.rs does not exist; role: mpc is Delegated("MPC") (app.rs:134)
rust:0414	partial	operator/src/crd.rs:1312 NetworkSpec is declared and installed (install.rs:60). The cited controllers/network.rs does not exist; role: network is Delegated("Network") (app.rs:136)
rust:0418	partial	operator/src/crd.rs:1858 IndexerKindSpec(pub ServiceSpec) is declared and installed (install.rs:73). The HIP routes it through service.rs, which watches only ServiceCR, so the Indexer Kind is unwatched
rust:0419	partial	operator/src/crd.rs:1871 ExplorerKindSpec(pub ServiceSpec) is declared and installed (install.rs:74), unwatched for the same reason as HIP-0418
rust:0510	shipped	engine/enso/src/lib.rs:25-31 declares the HIP's pieces as modules — guard, learner, linalg, policy, profile, selector, synth — with the featurizer re-exported from hanzo-router so the offline fit and the serving path share one implementation (lib.rs:33-34). profile.rs carries PROFILE_DIM and parse_jsonl, policy.rs the bilinear x-transpose-W-p, selector.rs:113 Selector::select the SLO-feasible constrained argmax, learner.rs fit_base ridge and Bandit LinUCB. 3,035 lines against the RoutePolicy interface hanzo-router owns. The gateway-side pieces — the X-Routed-Model header, POST /v1/add-routing-reward, metering — are not in this crate; the policy is
rust:0901	partial	engine/hanzo-engine/src/poi.rs:155 freivalds_verify and :168 freivalds_verify_multi are the Freivalds core over F_p with p = 2^61-1, on the exact int8 accumulator, with derive_challenges seeded after the commitment; the activation-trace commitment and challenge binding are poi_transcript.rs (405 lines, keccak MMR, per-opening seed at :190), poi_forward.rs and poi_graph.rs, 1,793 lines in total. Two gaps: the workloadType binding that selects PoE, PoI, PoT or PoC does not exist anywhere in the engine, and poi.rs carries 7 #[test] functions rather than the 14 the HIP claims. The canonical contract and DeltaSoup are Solidity and Python by the HIP's own text
